"BENCHMARKALTITUDE","BENCHMARKID","BENCHMARKLATITUDE","BENCHMARKLONGITUDE","DRONEALTITUDE","DRONELATITUDE","DRONELONGITUDE","UPDATETIMESTAMP"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587323095006","170.54655662981168","1754454431310"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858732261846335","170.54655667358162","1754454431530"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873222173441","170.5465567162243","1754454431698"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858732188777715","170.54655677388055","1754454431920"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873216187117","170.54655682062247","1754454432090"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873214026466","170.5465568498826","1754454432309"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858732129941934","170.54655684049138","1754454432531"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858732145674445","170.54655679800283","1754454432697"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873216664275","170.54655673433592","1754454432923"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858732208353956","170.54655667765294","1754454433133"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873224290243","170.54655662162017","1754454433303"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873226408328","170.5465565493768","1754454433510"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873225683167","170.54655648860674","1754454433732"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873224953669","170.54655643834627","1754454433901"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858732242371836","170.5465563905165","1754454434122"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873223625101","170.54655632917598","1754454434280"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873223097025","170.54655628129416","1754454434502"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873223334908","170.54655623786633","1754454434720"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587322595976","170.54655618935428","1754454434900"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873228146219","170.5465561771055","1754454435110"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873229982036","170.54655616459834","1754454435332"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873232190125","170.5465561346669","1754454435492"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873236334956","170.54655611365328","1754454435712"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858732403882854","170.54655609290256","1754454435932"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587324602172","170.54655605657302","1754454436102"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873251285399","170.54655602356138","1754454436312"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858732586200496","170.54655596936547","1754454436532"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873266981938","170.54655590413753","1754454436699"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873274423777","170.5465558465885","1754454436923"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873282752471","170.54655577325767","1754454437132"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873289455122","170.54655569369672","1754454437293"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858732946913875","170.54655563383804","1754454437512"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873298600852","170.54655559035677","1754454437727"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873302053182","170.54655556229125","1754454437902"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873306780595","170.54655554683154","1754454438122"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873310217773","170.54655554052175","1754454438339"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873313345751","170.5465555361455","1754454438494"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858733176261474","170.5465555085351","1754454438724"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873320913733","170.54655546710336","1754454438891"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873323939126","170.5465554389886","1754454439111"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873328378702","170.54655541384633","1754454439284"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858733317164535","170.5465553785048","1754454439512"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873333994307","170.54655537071758","1754454439688"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873335680423","170.54655534323214","1754454439912"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873337568818","170.54655531322055","1754454440079"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858733413116084","170.5465552657975","1754454440304"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858733438794935","170.54655523325022","1754454440533"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858733455028066","170.5465552094402","1754454440702"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858733462946255","170.54655519348847","1754454440925"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858733464299775","170.54655518003815","1754454441091"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873345967383","170.546555152013","1754454441320"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873346721724","170.54655504379417","1754454441485"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873351618272","170.54655489114072","1754454441711"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587334752152","170.54655487705702","1754454441894"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873343233252","170.5465548531433","1754454442112"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858733386573626","170.54655478794342","1754454442283"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873337082611","170.54655469511894","1754454442513"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873336176964","170.5465546055523","1754454442686"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858733374000565","170.54655451103267","1754454442919"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873337344267","170.54655445476283","1754454443085"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873334611528","170.5465544112599","1754454443308"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858733320129645","170.5465543813945","1754454443482"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873330225655","170.54655437703073","1754454443703"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858733358148115","170.5465543462987","1754454443929"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873384112154","170.54655406140077","1754454444095"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858735055637794","170.54655338626256","1754454444316"
"313.09","36757301","-45.858724089","170.546582831","0.1","-45.858736277930895","170.54655269851548","1754454444493"
"313.09","36757301","-45.858724089","170.546582831","0.2","-45.85873698671286","170.546552233486","1754454444707"
"313.09","36757301","-45.858724089","170.546582831","0.2","-45.85873665079061","170.54655196548887","1754454444889"
"313.09","36757301","-45.858724089","170.546582831","0.3","-45.858736353496134","170.54655178493246","1754454445114"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.85873657535012","170.5465513587979","1754454445281"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.85873723234446","170.5465506714606","1754454445517"
"313.09","36757301","-45.858724089","170.546582831","0.3","-45.85873758308796","170.54655015565567","1754454445691"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873642986235","170.54655233665468","1754454445931"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873510410534","170.54655617098493","1754454446091"
"313.09","36757301","-45.858724089","170.546582831","-0.1","-45.85873460900058","170.5465590064651","1754454446311"
"313.09","36757301","-45.858724089","170.546582831","-0.2","-45.858734262857325","170.54656171558628","1754454446522"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858734346491204","170.54656382917827","1754454446703"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587345427381","170.54656524380434","1754454446920"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858734819298796","170.5465659874333","1754454447141"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873518491172","170.5465661416541","1754454447301"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873558347278","170.5465658338975","1754454447510"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858735999574975","170.5465651827767","1754454447731"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873642583498","170.54656425503012","1754454447902"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858736806589874","170.54656319986358","1754454448121"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873716689046","170.54656203243087","1754454448331"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873752290775","170.54656074509938","1754454448500"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873786593062","170.54655942371912","1754454448721"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873810648973","170.54655811000225","1754454448891"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858738299064235","170.54655680855853","1754454449110"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873842371222","170.54655554142838","1754454449320"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587384765787","170.54655441310226","1754454449502"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873843124759","170.54655353725386","1754454449709"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858738281742625","170.54655313475826","1754454449933"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858737936128364","170.54655403548247","1754454450093"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873785597305","170.54655488729432","1754454450312"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587377688274","170.54655469195555","1754454450525"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873756355294","170.5465538958042","1754454450699"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873731715678","170.54655289611446","1754454450923"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873702544128","170.54655205816448","1754454451133"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873674762719","170.5465514303797","1754454451292"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873651417834","170.54655090078836","1754454451510"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858736318181485","170.5465504415459","1754454451734"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873614916935","170.54655006699642","1754454451903"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587360528216","170.54654977290818","1754454452113"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587360068223","170.5465495907382","1754454452334"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858735920161735","170.54654969939338","1754454452517"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873581448766","170.54654992468537","1754454452720"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873572441813","170.54655021873901","1754454452892"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873563172563","170.5465505191441","1754454453113"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873556074511","170.54655083895233","1754454453333"
